"","lon","lat","x_utm","y_utm","SAND","SILT","CLAY","USDA_texture"
"13110",73.419853320736,31.3278888075367,920688.294210175,3474388.12992954,35.5836637305824,37.5309752951615,26.8853609742561,"Lo"
"13111",73.4224732380462,31.3277983977044,920938.294210175,3474388.12992954,35.4348866200034,37.8058952708047,26.7592181091919,"Lo"
"13112",73.425093143553,31.3277079346353,921188.294210175,3474388.12992954,35.2668024753422,38.0918140421255,26.6413834825323,"Lo"
"13113",73.4277130372495,31.3276174183302,921438.294210175,3474388.12992954,35.0779530788573,38.3902894530686,26.5317574680741,"Lo"
"13114",73.4303329191287,31.32752684879,921688.294210175,3474388.12992954,34.8670134372511,38.7027574306503,26.4302291320985,"Lo"
"13115",73.4329527891838,31.3274362260155,921938.294210175,3474388.12992954,34.6328323743479,39.0304956103244,26.3366720153277,"Lo"
"13116",73.4355726474079,31.3273455500076,922188.294210175,3474388.12992954,34.3744702572697,39.3745891153253,26.250940627405,"Lo"
"13117",73.4381924937941,31.3272548207671,922438.294210175,3474388.12992954,34.0912321529091,39.7358994827791,26.1728683643118,"Lo"
"13118",73.4408123283354,31.3271640382948,922688.294210175,3474388.12992954,33.7826954655555,40.1150371013249,26.1022674331196,"Lo"
"13119",73.443432151025,31.3270732025916,922938.294210175,3474388.12992954,33.4487322579725,40.5123365153913,26.0389312266362,"Lo"
"13120",73.446051961856,31.3269823136583,923188.294210175,3474388.12992954,33.0895279964107,40.9278325639894,25.9826394395999,"Lo"
"13121",73.4486717608214,31.3268913714958,923438.294210175,3474388.12992954,32.7056003519484,41.361233571674,25.9331660763776,"Lo"
"13122",73.4512915479144,31.3268003761049,923688.294210175,3474388.12992954,32.2978239081459,41.8118856986291,25.8902903932249,"Lo"
"13123",73.4539113231281,31.3267093274865,923938.294210175,3474388.12992954,31.8674691777145,42.2787200493937,25.8538107728917,"Lo"
"13124",73.4565310864556,31.3266182256414,924188.294210175,3474388.12992954,31.4162672805281,42.760171152915,25.8235615665568,"Lo"
"13125",73.4591508378899,31.3265270705705,924438.294210175,3474388.12992954,30.9465150475268,43.2540518882349,25.7994330642383,"Lo"
"13126",73.4617705774242,31.3264358622745,924688.294210175,3474388.12992954,30.4612390558125,43.757365995212,25.7813949489755,"Lo"
"13127",73.4643903050516,31.3263446007545,924938.294210175,3474388.12992954,29.9644402846429,44.2660359403103,25.7695237750467,"Lo"
"13128",73.4670100207652,31.3262532860111,925188.294210175,3474388.12992954,29.4614407887327,44.7745242259778,25.7640349852894,"Lo"
"13129",73.469629724558,31.3261619180453,925438.294210175,3474388.12992954,28.9593423929234,45.2753383290585,25.7653192780181,"Lo"
"13130",73.4722494164233,31.3260704968579,925688.294210175,3474388.12992954,28.4675680912911,45.7584511425144,25.7739807661945,"Lo"
"13131",73.474869096354,31.3259790224498,925938.294210175,3474388.12992954,27.998359502665,46.2107718651566,25.7908686321784,"Lo"
"13132",73.4774887643433,31.3258874948218,926188.294210175,3474388.12992954,27.5669150027838,46.6160019469052,25.817083050311,"Lo"
"13133",73.4801084203843,31.3257959139747,926438.294210175,3474388.12992954,27.1905980250802,46.9554802923138,25.8539216826059,"Lo"
"13134",73.48272806447,31.3257042799095,926688.294210175,3474388.12992954,26.8865551293294,47.2107162458728,25.9027286247978,"Lo"
