"lon","lat","USDA_texture_Krig","USDA_texture_IDW"
73.2834324956588,31.3865889789748,"Lo","Lo"
73.2834423016644,31.213124297881,"Lo","Lo"
73.2834686360411,31.2716960282939,"Lo","Lo"
73.2834720852933,31.4451595650443,"Lo","Lo"
73.2834994618317,31.3302673712861,"Lo","Lo"
73.2835042112873,31.0982291270091,"Lo","Lo"
73.2835161829929,31.5037297610106,"Lo","ClLo"
73.2835347846837,31.3888383259495,"Lo","Lo"
73.2835438965914,31.2153737054838,"Lo","Lo"
73.2835704657552,31.273945415359,"Lo","Lo"
73.2835746102817,31.4474088913785,"Lo","Lo"
73.2836015267307,31.3325167377786,"Lo","Lo"
73.2836053491746,31.1004785745004,"Lo","Lo"
73.2836189443482,31.5059790666695,"Lo","ClLo"
73.2836370851671,31.3910876718347,"Lo","Lo"
73.2836455029113,31.2176231120014,"Lo","Lo"
73.2836723068845,31.2761948013374,"Lo","Lo"
73.2836771467512,31.4496582166215,"Lo","Lo"
73.2837036030671,31.3347661031829,"Lo","Lo"
73.2837064984117,31.1027280209094,"Lo","Lo"
73.2837245688122,31.1613004620231,"Lo","Lo"
73.2837393971104,31.3933370166301,"Lo","Lo"
73.2837471206253,31.2198725174338,"Lo","Lo"
73.2837741594299,31.278444186229,"Lo","Lo"
73.2837796947029,31.4519075407732,"Lo","Lo"
73.2838056908419,31.3370154674989,"Lo","Lo"
73.2838076589999,31.1049774662361,"Lo","Lo"
73.2838259634637,31.1635498868776,"Lo","Lo"
73.2838417205145,31.3955863603356,"Lo","Lo"
73.2838487497344,31.2221219217808,"Lo","Lo"
73.2838760233927,31.2806935700338,"Lo","Lo"
73.283882254138,31.4541568638337,"Lo","Lo"
73.2839077900564,31.3392648307265,"Lo","Lo"
73.2839088309402,31.1072269104805,"Lo","Lo"
73.2839273694894,31.1657993106481,"Lo","Lo"
73.2839440553806,31.3978357029513,"Lo","Lo"
73.2839503902398,31.2243713250425,"Lo","Lo"
73.283977898774,31.2829429527517,"Lo","Lo"
73.2839848250575,31.4564061858027,"Lo","Lo"
73.2840099007117,31.3415141928657,"Lo","Lo"
73.2840100142337,31.1094763536425,"Lo","Lo"
73.2840287868903,31.1680487333346,"Lo","Lo"
73.2840464017098,31.4000850444771,"Lo","Lo"
73.2840520421425,31.2266207272187,"Lo","Lo"
73.2840797855749,31.2851923343826,"Lo","Lo"
73.2840874074627,31.4586555066803,"Lo","Lo"
73.2841112088816,31.1117257957219,"Lo","Lo"
73.2841120228089,31.3437635539164,"Lo","Lo"
73.2841302156676,31.1702981549372,"Lo","Lo"
73.2841487595034,31.4023343849128,"Lo","Lo"
73.2841537054438,31.2288701283093,"Lo","Lo"
73.2841816837964,31.2874417149264,"Lo","Lo"
73.2841900013546,31.4609048264663,"Lo","Lo"
73.2842124148849,31.1139752367188,"Lo","Lo"
73.284214156349,31.3460129138785,"Lo","Lo"
73.2842316558224,31.1725475754556,"Lo","Lo"
73.2842511287623,31.4045837242584,"Lo","Lo"
73.2842553801446,31.2311195283143,"Lo","Lo"
73.2842835934398,31.289691094383,"Lo","Lo"
73.2842926067344,31.4631541451607,"Lo","Lo"
73.2843136322448,31.116224676633,"Lo","Lo"
73.2843163013333,31.348262272752,"Lo","Lo"
73.2843331073558,31.1747969948899,"Lo","Lo"
73.2843535094878,31.4068330625139,"Lo","Lo"
73.2843570662462,31.2333689272337,"Lo","Lo"
73.2843855145062,31.2919404727525,"Lo","Lo"
73.2843952236032,31.4654034627635,"Lo","Lo"
73.2844148609624,31.1184741154645,"Lo","Lo"
73.2844184577629,31.3505116305367,"Lo","Lo"
73.2844345702689,31.1770464132399,"Lo","Lo"
73.2844559016809,31.4090823996791,"Lo","Lo"
73.2844587637496,31.2356183250672,"Lo","Lo"
73.2844874469966,31.2941898500347,"Lo","Lo"
73.2844978519622,31.4676527792744,"Lo","Lo"
73.2845161010387,31.1207235532132,"Lo","Lo"
73.2845206256388,31.3527609872327,"Lo","Lo"
73.2845360445628,31.1792958305057,"Lo","Lo"
73.2845583053428,31.411331735754,"Lo","Lo"
73.284560472656,31.237867721815,"Lo","Lo"
73.2845893909122,31.2964392262295,"Lo","Lo"
73.2846004918125,31.4699020946936,"Lo","ClLo"
73.2846173524749,31.1229729898791,"Lo","Lo"
73.2846228049623,31.3550103428398,"Lo","Lo"
73.2846375302387,31.181545246687,"Lo","Lo"
73.2846607204747,31.4135810707385,"Lo","Lo"
73.2846621929665,31.2401171174768,"Lo","Lo"
73.2846913462541,31.2986886013369,"Lo","Lo"
73.2847031431552,31.4721514090209,"Lo","ClLo"
73.2847186152721,31.125222425462,"Lo","Lo"
73.2847249957344,31.3572596973579,"Lo","Lo"
73.2847390272976,31.1837946617839,"Lo","Lo"
73.2847631470776,31.4158304046326,"Lo","Lo"
73.2847639246822,31.2423665120527,"Lo","Lo"
73.2847933130234,31.3009379753568,"Lo","Lo"
73.2848058059914,31.4744007222562,"Lo","ClLo"
73.2848198894315,31.1274718599619,"Lo","Lo"
73.2848271979562,31.359509050787,"Lo","Lo"
73.2848405357407,31.1860440757963,"Lo","Lo"
73.2848655851527,31.4180797374361,"Lo","Lo"
73.2848656678042,31.2446159055425,"Lo","Lo"
73.2848952912213,31.3031873482892,"Lo","Lo"
73.2849084803224,31.4766500343994,"Lo","ClLo"
73.284921174954,31.1297212933788,"Lo","Lo"
73.284929411629,31.361758403127,"Lo","Lo"
73.2849420555691,31.188293488724,"Lo","Lo"
73.2849674223336,31.2468652979462,"Lo","Lo"
73.2849680347011,31.4203290691491,"Lo","Lo"
73.2849972808489,31.3054367201339,"Lo","Lo"
73.2850111661492,31.4788993454506,"Lo","ClLo"
73.2850224718409,31.1319707257125,"Lo","Lo"
73.2850316367537,31.3640077543779,"Lo","Lo"
73.2850435867839,31.1905429005671,"Lo","Lo"
73.2850691882716,31.2491146892637,"Lo","Lo"
73.2850704957239,31.4225783997714,"Lo","Lo"
73.2850992819073,31.3076860908909,"Lo","Lo"
73.2851138634729,31.4811486554095,"Lo","ClLo"
73.2851237800932,31.1342201569629,"Lo","Lo"
73.2851338733316,31.3662571045395,"Lo","Lo"
73.2851451293862,31.1927923113254,"Lo","Lo"
73.2851709656193,31.2513640794949,"Lo","Lo"
73.2851729682223,31.4248277293029,"Lo","Lo"
73.2852012943977,31.3099354605601,"Lo","Lo"
73.2852165722947,31.4833979642763,"Lo","ClLo"
73.2852250997121,31.1364695871301,"Lo","Lo"
73.2852361213638,31.3685064536119,"Lo","Lo"
73.2852466833771,31.195041720999,"Lo","Lo"
73.2852727543777,31.2536134686398,"Lo","Lo"
73.2852754521975,31.4270770577436,"Lo","Lo"
73.2853033183211,31.3121848291414,"Lo","Lo"
73.2853192926158,31.4856472720506,"Lo","ClLo"
73.2853264306986,31.1387190162139,"Lo","Lo"
73.2853383808514,31.3707558015949,"Lo","Lo"
73.2853482487578,31.1972911295876,"Lo","Lo"
73.2853745545481,31.2558628566983,"Lo","Lo"
73.2853779476504,31.4293263850934,"Lo","Lo"
73.2854053536786,31.3144341966349,"Lo","Lo"
73.2854102031315,31.0823959659526,"Lo","Lo"
73.2854220244373,31.4878965787326,"Lo","ClLo"
73.2854277730539,31.1409684442143,"Lo","Lo"
73.2854406517955,31.3730051484884,"Lo","Lo"
73.2854498255293,31.1995405370913,"Lo","Lo"
73.2854763661315,31.2581122436703,"Lo","Lo"
73.2854804545824,31.4315757113523,"Lo","Lo"
73.2855074004715,31.3166835630403,"Lo","Lo"
73.2855113228123,31.0846454133327,"Lo","Lo"
73.2855247677602,31.4901458843221,"Lo","ClLo"
73.2855291267791,31.1432178711312,"Lo","Lo"
73.2855429341973,31.3752544942924,"Lo","Lo"
73.2855514136928,31.2017899435099,"Lo","Lo"
73.2855781891291,31.2603616295557,"Lo","Lo"
73.2855829729944,31.4338250365201,"Lo","Lo"
73.2856094587007,31.3189329283576,"Lo","Lo"
73.285612453842,31.0868948596306,"Lo","Lo"
73.2856275225858,31.492395188819,"Lo","ClLo"
73.2856304918753,31.1454672969644,"Lo","Lo"
73.2856452280578,31.3775038390068,"Lo","Lo"
73.2856530132494,31.2040393488435,"Lo","Lo"
73.2856800235419,31.2626110143546,"Lo","Lo"
73.2856855028877,31.4360743605968,"Lo","Lo"
73.2857115283676,31.3211822925868,"Lo","Lo"
73.2857135962219,31.0891443048465,"Lo","Lo"
73.2857302889152,31.4946444922234,"Lo","ClLo"
73.2857318683436,31.147716721714,"Lo","Lo"
73.2857475333783,31.3797531826316,"Lo","Lo"
73.2857546242002,31.2062887530918,"Lo","Lo"
73.2857818693711,31.2648603980667,"Lo","Lo"
73.2857880442633,31.4383236835824,"Lo","Lo"
73.2858136094731,31.3234316557278,"Lo","Lo"
73.2858147499529,31.0913937489801,"Lo","Lo"
73.2858330667495,31.496893794535,"Lo","ClLo"
73.2858498501598,31.3820025251666,"Lo","Lo"
73.2858562465463,31.2085381562549,"Lo","Lo"
73.2858837266179,31.2671097806921,"Lo","Lo"
73.2858905971225,31.4405730054767,"Lo","Lo"
73.2859157020184,31.3256810177805,"Lo","Lo"
73.2859159150363,31.0936431920315,"Lo","Lo"
73.2859358560898,31.4991430957539,"Lo","ClLo"
73.2859521784035,31.3842518666118,"Lo","Lo"
73.2859578802888,31.2107875583327,"Lo","Lo"
73.2859855952833,31.2693591622306,"Lo","Lo"
73.2859931614662,31.4428223262797,"Lo","Lo"
73.2860170914731,31.0958926340005,"Lo","Lo"
73.2860178060046,31.3279303787449,"Lo","Lo"
73.2860386569373,31.50139239588,"Lo","ClLo"
73.2860545181104,31.3865012069672,"Lo","Lo"
73.2860595254289,31.2130369593251,"Lo","Lo"
73.2860874753684,31.2716085426822,"Lo","Lo"
73.2860957372958,31.4450716459913,"Lo","Lo"
73.2861182792644,31.0981420748871,"Lo","Lo"
73.2861199214328,31.3301797386208,"Lo","Lo"
73.2861414692932,31.5036416949131,"Lo","ClLo"
73.2861568692818,31.3887505462326,"Lo","Lo"
73.2861611819677,31.215286359232,"Lo","Lo"
73.2861893668744,31.2738579220468,"Lo","Lo"
73.2861983246122,31.4473209646114,"Lo","Lo"
73.2862194784114,31.1003915146912,"Lo","Lo"
73.2862220483043,31.3324290974082,"Lo","Lo"
73.2862592319188,31.3909998844079,"Lo","Lo"
73.2862628499062,31.2175357580534,"Lo","Lo"
73.2862912698024,31.2761073003243,"Lo","Lo"
73.2863009234167,31.44957028214,"Lo","Lo"
73.2863206889151,31.1026409534127,"Lo","Lo"
73.28632418662,31.334678455107,"Lo","Lo"
73.2863403660298,31.1612132474509,"Lo","Lo"
73.2863616060224,31.3932492214932,"Lo","Lo"
73.2863645292457,31.2197851557892,"Lo","Lo"
73.2863931841535,31.2783566775147,"Lo","Lo"
73.2864035337104,31.451819598577,"Lo","Lo"
73.2864219107767,31.1048903910516,"Lo","Lo"
73.2864263363811,31.3369278117172,"Lo","Lo"
73.286441822134,31.163462664613,"Lo","Lo"
73.2864639915939,31.3954985574883,"Lo","Lo"
73.2864662199872,31.2220345524393,"Lo","Lo"
73.2864951099288,31.280606053618,"Lo","Lo"
73.2865061554943,31.4540689139222,"Lo","Lo"
73.2865231439972,31.1071398276078,"Lo","Lo"
73.2865284975888,31.3391771672386,"Lo","Lo"
73.2865432896192,31.1657120806907,"Lo","Lo"
73.2865663886343,31.3977478923932,"Lo","Lo"
73.2865679221318,31.2242839480036,"Lo","Lo"
73.2865970471295,31.2828554286339,"Lo","Lo"
73.2866087887697,31.4563182281758,"Lo","Lo"
73.2866243885779,31.1093892630812,"Lo","Lo"
73.2866306702442,31.3414265216713,"Lo","Lo"
73.2866447684865,31.1679614956842,"Lo","Lo"
73.2866687971447,31.3999972262078,"Lo","Lo"
73.2866696356807,31.2265333424821,"Lo","Lo"
73.2866989957567,31.2851048025625,"Lo","Lo"
73.2867114335376,31.4585675413375,"Lo","Lo"
73.2867256445197,31.1116386974718,"Lo","Lo"
73.2867328543483,31.3436758750151,"Lo","Lo"
73.2867462587371,31.1702109095933,"Lo","Lo"
73.2867712171264,31.402246558932,"Lo","Lo"
73.2867713606349,31.2287827358747,"Lo","Lo"
73.2868009558115,31.2873541754037,"Lo","Lo"
73.2868140897993,31.4608168534073,"Lo","Lo"
73.2868269118238,31.1138881307794,"Lo","Lo"
73.2868350499024,31.3459252272699,"Lo","Lo"
73.286847760372,31.172460322418,"Lo","Lo"
73.2868730969957,31.2310321281814,"Lo","Lo"
73.2868736485804,31.4044958905657,"Lo","Lo"
73.2869029272951,31.2896035471573,"Lo","Lo"
73.2869167575558,31.4630661643852,"Lo","Lo"
73.2869281904913,31.116137563004,"Lo","Lo"
73.2869372569076,31.3481745784358,"Lo","Lo"
73.2869492733924,31.1747097341581,"Lo","Lo"
73.286974844764,31.233281519402,"Lo","Lo"
73.2869760915079,31.4067452211089,"Lo","Lo"
73.2870049102084,31.2918529178235,"Lo","Lo"
73.2870194368082,31.465315474271,"Lo","Lo"
73.2870294805233,31.1183869941456,"Lo","Lo"
73.2870394753648,31.3504239285126,"Lo","Lo"
73.2870507977993,31.1769591448136,"Lo","Lo"
73.2870766039411,31.2355309095364,"Lo","Lo"
73.2870785459099,31.4089945505615,"Lo","Lo"
73.2871069045528,31.2941022874019,"Lo","Lo"
73.2871221275578,31.4675647830647,"Lo","Lo"
73.287130781921,31.120636424204,"Lo","Lo"
73.2871417052755,31.3526732775002,"Lo","Lo"
73.287152333594,31.1792085543844,"Lo","Lo"
73.2871783745281,31.2377802985847,"Lo","Lo"
73.2871810117877,31.4112438789234,"Lo","Lo"
73.2872089103292,31.2963516558927,"Lo","Lo"
73.2872248298056,31.4698140907662,"Lo","ClLo"
73.2872320946854,31.1228858531792,"Lo","Lo"
73.2872439466405,31.3549226253985,"Lo","Lo"
73.2872538807774,31.1814579628706,"Lo","Lo"
73.287280156526,31.2400296865468,"Lo","Lo"
73.2872834891424,31.4134932061946,"Lo","Lo"
73.2873109275389,31.2986010232957,"Lo","Lo"
73.2873275435528,31.4720633973755,"Lo","ClLo"
73.2873334188176,31.1251352810711,"Lo","Lo"
73.2873461994611,31.3571719722076,"Lo","Lo"
73.2873554393507,31.1837073702719,"Lo","Lo"
73.2873819499359,31.2422790734224,"Lo","Lo"
73.287385977975,31.415742532375,"Lo","Lo"
73.2874129561828,31.3008503896108,"Lo","Lo"
73.2874302688005,31.4743127028924,"Lo","ClLo"
73.2874347543188,31.1273847078796,"Lo","Lo"
73.2874484637384,31.3594213179274,"Lo","Lo"
73.2874570093151,31.1859567765883,"Lo","Lo"
73.2874837547591,31.2445284592117,"Lo","Lo"
73.2874884782868,31.4179918574645,"Lo","Lo"
73.2875149962623,31.3030997548381,"Lo","Lo"
73.2875330055498,31.4765620073169,"Lo","ClLo"
73.2875361011901,31.1296341336048,"Lo","Lo"
73.2875507394735,31.3616706625576,"Lo","Lo"
73.2875585906717,31.1882061818198,"Lo","Lo"
73.2875855709966,31.2467778439145,"Lo","Lo"
73.2875909900788,31.420241181463,"Lo","Lo"
73.2876170477783,31.3053491189773,"Lo","Lo"
73.287635753802,31.478811310649,"Lo","ClLo"
73.2876374594325,31.1318835582464,"Lo","Lo"
73.2876530266675,31.3639200060984,"Lo","Lo"
73.2876601834215,31.1904555859662,"Lo","Lo"
73.2876873986496,31.2490272275308,"Lo","Lo"
73.2876935133522,31.4224905043705,"Lo","Lo"
73.2877191107321,31.3075984820284,"Lo","Lo"
73.287738513558,31.4810606128885,"Lo","ClLo"
73.2877388290473,31.1341329818044,"Lo","Lo"
73.2877553253216,31.3661693485495,"Lo","Lo"
73.2877617875657,31.1927049890275,"Lo","Lo"
73.2877892377191,31.2512766100605,"Lo","Lo"
73.2877960481081,31.4247398261869,"Lo","Lo"
73.2878211851246,31.3098478439914,"Lo","Lo"
73.2878402100354,31.1363824042788,"Lo","Lo"
73.2878412848191,31.4833099140354,"Lo","ClLo"
73.2878576354369,31.368418689911,"Lo","Lo"
73.2878634031054,31.1949543910037,"Lo","Lo"
73.2878910882063,31.2535259915034,"Lo","Lo"
73.2878985943477,31.4269891469121,"Lo","Lo"
73.2879226615974,31.0800594740979,"Lo","Lo"
73.2879232709572,31.3120972048662,"Lo","Lo"
73.2879416023981,31.1386318256695,"Lo","Lo"
73.2879440675864,31.4855592140896,"Lo","ClLo"
73.2879599570145,31.3706680301828,"Lo","Lo"
73.2879650300417,31.1972037918946,"Lo","Lo"
73.2879929501123,31.2557753718596,"Lo","Lo"
73.288001152072,31.4292384665461,"Lo","Lo"
73.2880238311342,31.0823089148709,"Lo","Lo"
73.2880253682308,31.3143465646527,"Lo","Lo"
73.2880430061363,31.1408812459764,"Lo","Lo"
73.288046861861,31.487808513051,"Lo","ClLo"
73.2880622900556,31.3729173693648,"Lo","Lo"
73.2880666683757,31.1994531917003,"Lo","Lo"
73.2880948234382,31.2580247511289,"Lo","Lo"
73.2881037212823,31.4314877850887,"Lo","Lo"
73.2881250120257,31.0845583545617,"Lo","Lo"
73.2881274769466,31.3165959233509,"Lo","Lo"
73.2881444212514,31.1431306651994,"Lo","Lo"
73.2881496676441,31.4900578109196,"Lo","ClLo"
73.2881646345612,31.3751667074569,"Lo","Lo"
73.2881683181086,31.2017025904205,"Lo","Lo"
73.2881967081851,31.2602741293114,"Lo","Lo"
73.2882063019795,31.43373710254,"Lo","Lo"
73.288226204273,31.08680779317,"Lo","Lo"
73.2882295971058,31.3188452809606,"Lo","Lo"
73.2882458477442,31.1453800833384,"Lo","Lo"
73.2882524849368,31.4923071076953,"Lo","ClLo"
73.2882669905325,31.3774160444591,"Lo","Lo"
73.2882699792415,31.2039519880552,"Lo","Lo"
73.2882986043543,31.2625235064068,"Lo","Lo"
73.288308894165,31.4359864188998,"Lo","Lo"
73.2883274078773,31.0890572306958,"Lo","Lo"
73.2883317287094,31.3210946374818,"Lo","Lo"
73.2883472856161,31.1476295003935,"Lo","Lo"
73.2883553137402,31.4945564033781,"Lo","ClLo"
73.2883693579707,31.3796653803712,"Lo","Lo"
73.2883716517754,31.2062013846044,"Lo","Lo"
73.2884005119467,31.2647728824152,"Lo","Lo"
73.2884114978398,31.438235734168,"Lo","Lo"
73.2884286228396,31.0913066671391,"Lo","Lo"
73.2884338717585,31.3233439929145,"Lo","Lo"
73.2884581540555,31.4968056979677,"Lo","ClLo"
73.2884717368769,31.3819147151932,"Lo","Lo"
73.2884733357115,31.2084507800681,"Lo","Lo"
73.2885024309635,31.2670222573365,"Lo","Lo"
73.288514113005,31.4404850483447,"Lo","Lo"
73.2885298491611,31.0935561024998,"Lo","Lo"
73.2885360262544,31.3255933472585,"Lo","Lo"
73.2885610058839,31.4990549914643,"Lo","ClLo"
73.2885741272521,31.3841640489251,"Lo","Lo"
73.2885750310509,31.210700174446,"Lo","Lo"
73.2886043614058,31.2692716311705,"Lo","Lo"
73.2886167396618,31.4427343614296,"Lo","Lo"
73.2886310868428,31.0958055367777,"Lo","Lo"
73.2886381921981,31.3278427005137,"Lo","Lo"
73.2886638692263,31.5013042838677,"Lo","ClLo"
73.2886765290976,31.3864133815667,"Lo","Lo"
73.2886767377948,31.2129495677382,"Lo","Lo"
73.2887063032748,31.2715210039173,"Lo","Lo"
73.2887193778113,31.4449836734229,"Lo","Lo"
73.2887323358859,31.0980549699729,"Lo","Lo"
73.2887403695908,31.3300920526802,"Lo","Lo"
73.2887784559442,31.2151989599446,"Lo","Lo"
73.2887789424144,31.3886627131181,"Lo","Lo"
73.2888082565715,31.2737703755768,"Lo","Lo"
73.2888220274547,31.4472329843243,"Lo","Lo"
73.2888335962915,31.1003044020852,"Lo","Lo"
73.2888425584335,31.3323414037578,"Lo","Lo"
73.2888801855002,31.217448351065,"Lo","Lo"
73.2888813672037,31.390912043579,"Lo","Lo"
73.2889102212972,31.2760197461488,"Lo","Lo"
73.288924688593,31.4494822941337,"Lo","Lo"
73.2889348680607,31.1025538331146,"Lo","Lo"
73.2889447587275,31.3345907537465,"Lo","Lo"
73.2889561518676,31.1611259799556,"Lo","Lo"
73.2889819264641,31.2196977410996,"Lo","Lo"
73.2889838034666,31.3931613729495,"Lo","Lo"
73.2890121974528,31.2782691156334,"Lo","Lo"
73.2890273612275,31.4517316028513,"Lo","Lo"
73.2890361511945,31.104803263061,"Lo","Lo"
73.2890469704738,31.3368401026462,"Lo","Lo"
73.2890576694234,31.1633753894206,"Lo","Lo"
73.2890836788368,31.221947130048,"Lo","Lo"
73.2890862512043,31.3954107012295,"Lo","Lo"
73.2891141850396,31.2805184840304,"Lo","Lo"
73.2891300453592,31.4539809104768,"Lo","Lo"
73.2891374456942,31.1070526919244,"Lo","Lo"
73.2891491936735,31.3390894504568,"Lo","Lo"
73.289159198367,31.165624797801,"Lo","Lo"
73.2891854426196,31.2241965179104,"Lo","Lo"
73.2891887104179,31.3976600284188,"Lo","Lo"
73.2892161840586,31.2827678513397,"Lo","Lo"
73.2892327409893,31.4562302170101,"Lo","Lo"
73.2892387515608,31.1093021197046,"Lo","Lo"
73.2892514283279,31.3413387971783,"Lo","Lo"
73.2892607386996,31.1678742050967,"Lo","Lo"
73.2892872178135,31.2264459046866,"Lo","Lo"
73.2892911811084,31.3999093545176,"Lo","Lo"
73.289318194511,31.2850172175614,"Lo","Lo"
73.2893354481189,31.4584795224513,"Lo","Lo"
73.2893400687955,31.1115515464016,"Lo","Lo"
73.2893536744379,31.3435881428105,"Lo","Lo"
73.2893622904222,31.1701236113077,"Lo","Lo"
73.2893890044196,31.2286952903765,"Lo","Lo"
73.2893936632771,31.4021586795255,"Lo","Lo"
73.2894202163979,31.2872665826952,"Lo","Lo"
73.2894381667491,31.4607288268003,"Lo","Lo"
73.2894413973992,31.1138009720154,"Lo","Lo"
73.2894559320048,31.3458374873534,"Lo","Lo"
73.2894638535361,31.1723730164339,"Lo","Lo"
73.2894908024391,31.2309446749801,"Lo","Lo"
73.289496156925,31.4044080034427,"Lo","Lo"
73.2895222497205,31.2895159467413,"Lo","Lo"
73.2895408968811,31.4629781300569,"Lo","Lo"
73.2895427373733,31.1160503965457,"Lo","Lo"
73.2895582010296,31.348086830807,"Lo","Lo"
73.2895654280424,31.1746224204751,"Lo","Lo"
73.2895926118731,31.2331940584973,"Lo","Lo"
73.2895986620534,31.4066573262689,"Lo","Lo"
73.2896242944798,31.2917653096994,"Lo","Lo"
73.2896436385161,31.4652274322211,"Lo","Lo"
73.2896440887187,31.1182998199927,"Lo","Lo"
73.2896604815135,31.3503361731711,"Lo","Lo"
73.289667013942,31.1768718234315,"Lo","Lo"
73.2896944327228,31.235443440928,"Lo","Lo"
73.2897011786632,31.4089066480042,"Lo","Lo"
73.2897263506769,31.2940146715695,"Lo","Lo"
73.2897454514365,31.1205492423561,"Lo","Lo"
73.2897463916551,31.4674767332928,"Lo","ClLo"
73.2897627734577,31.3525855144457,"Lo","Lo"
73.2897686112363,31.1791212253028,"Lo","Lo"
73.2897962649891,31.2376928222721,"Lo","Lo"
73.2898037067558,31.4111559686485,"Lo","Lo"
73.289828418313,31.2962640323515,"Lo","Lo"
73.289846825528,31.122798663636,"Lo","Lo"
73.2898491562993,31.469726033272,"Lo","ClLo"
73.2898650768632,31.3548348546307,"Lo","Lo"
73.2898702199261,31.1813706260891,"Lo","Lo"
73.2898981086733,31.2399422025297,"Lo","Lo"
73.2899062463321,31.4134052882017,"Lo","Lo"
73.2899304973893,31.2985133920455,"Lo","Lo"
73.2899482109942,31.1250480838323,"Lo","Lo"
73.2899519324499,31.4719753321586,"Lo","ClLo"
73.2899673917312,31.3570841937261,"Lo","Lo"
73.2899718400128,31.1836200257901,"Lo","Lo"
73.2899999637765,31.2421915817006,"Lo","Lo"
73.2900087973934,31.4156546066637,"Lo","Lo"
73.2900325879068,31.3007627506511,"Lo","Lo"
73.2900496078361,31.1272975029448,"Lo","Lo"
73.2900547201079,31.4742246299524,"Lo","ClLo"
73.2900697180627,31.3593335317317,"Lo","Lo"
73.2900734714974,31.185869424406,"Lo","Lo"
73.2901018302997,31.2444409597847,"Lo","Lo"
73.2901113599407,31.4179039240344,"Lo","Lo"
73.2901346898667,31.3030121081686,"Lo","Lo"
73.290151016055,31.1295469209735,"Lo","Lo"
73.2901575192745,31.4764739266536,"Lo","ClLo"
73.2901720558591,31.3615828686476,"Lo","Lo"
73.290175114381,31.1881188219365,"Lo","Lo"
73.2902037082442,31.2466903367819,"Lo","Lo"
73.2902139339752,31.4201532403139,"Lo","Lo"
73.29023680327,31.3052614645976,"Lo","Lo"
73.2902524356519,31.1317963379184,"Lo","Lo"
73.2902603299508,31.4787232222618,"Lo","ClLo"
73.2902744051212,31.3638322044735,"Lo","Lo"
73.2902767686647,31.1903682183816,"Lo","Lo"
73.290305597611,31.2489397126923,"Lo","Lo"
73.290316519498,31.4224025555019,"Lo","Lo"
73.2903337896437,31.0754735085443,"Lo","Lo"
73.290338928118,31.3075108199383,"Lo","Lo"
73.2903538666279,31.1340457537794,"Lo","Lo"
73.290363152138,31.4809725167772,"Lo","ClLo"
73.2903767658504,31.3660815392095,"Lo","Lo"
73.2903784343497,31.1926176137413,"Lo","Lo"
73.2904074984012,31.2511890875157,"Lo","Lo"
73.2904191165102,31.4246518695985,"Lo","Lo"
73.2904349976635,31.0777229437889,"Lo","Lo"
73.2904410644117,31.3097601741904,"Lo","Lo"
73.2904553089842,31.1362951685563,"Lo","Lo"
73.2904659858373,31.4832218101996,"Lo","ClLo"
73.2904791380476,31.3683308728555,"Lo","Lo"
73.2904801114371,31.1948670080155,"Lo","Lo"
73.290509410616,31.253438461252,"Lo","Lo"
73.2905217250131,31.4269011826035,"Lo","Lo"
73.2905362170426,31.079972377951,"Lo","Lo"
73.2905432121522,31.312009527354,"Lo","Lo"
73.2905567627219,31.1385445822492,"Lo","Lo"
73.2905688310497,31.485471102529,"Lo","ClLo"
73.2905815217141,31.3705802054115,"Lo","Lo"
73.2905817999279,31.197116401204,"Lo","Lo"
73.2906113342565,31.2556878339012,"Lo","Lo"
73.2906243450077,31.429150494517,"Lo","Lo"
73.2906374477822,31.0822218110305,"Lo","Lo"
73.2906453713408,31.3142588794289,"Lo","Lo"
73.2906582278421,31.140793994858,"Lo","Lo"
73.2906716877763,31.4877203937652,"Lo","ClLo"
73.2906834998234,31.1993657933069,"Lo","Lo"
73.290683916851,31.3728295368772,"Lo","Lo"
73.2907132693238,31.2579372054633,"Lo","Lo"
73.2907269764951,31.4313998053387,"Lo","Lo"
73.2907386898833,31.0844712430273,"Lo","Lo"
73.2907475419784,31.3165082304151,"Lo","Lo"
73.2907597043458,31.1430434063825,"Lo","Lo"
73.2907745560184,31.4899696839082,"Lo","ClLo"
73.2907852111245,31.2016151843241,"Lo","Lo"
73.2907863234594,31.3750788672527,"Lo","Lo"
73.290815215819,31.260186575938,"Lo","Lo"
73.2908296194765,31.4336491150687,"Lo","Lo"
73.2908399433471,31.0867206739413,"Lo","Lo"
73.2908497240663,31.3187575803125,"Lo","Lo"
73.2908611922343,31.1452928168227,"Lo","Lo"
73.2908774357771,31.492218972958,"Lo","ClLo"
73.2908869338325,31.2038645742554,"Lo","Lo"
73.2908887415404,31.3773281965379,"Lo","Lo"
73.2909171737433,31.2624359453254,"Lo","Lo"
73.290932273953,31.4358984237069,"Lo","Lo"
73.2909412081747,31.0889701037725,"Lo","Lo"
73.2909519176056,31.3210069291211,"Lo","Lo"
73.2909626915085,31.1475422261785,"Lo","Lo"
73.2909803270534,31.4944682609144,"Lo","ClLo"
73.2909886679484,31.2061139631008,"Lo","Lo"
73.2909911710952,31.3795775247327,"Lo","Lo"
73.2910191430978,31.2646853136254,"Lo","Lo"
73.2910349399258,31.4381477312532,"Lo","Lo"
73.2910424843671,31.0912195325208,"Lo","Lo"
73.2910541225973,31.3232562768407,"Lo","Lo"
73.2910832298486,31.4967175477774,"Lo","ClLo"
